;key;value;function;total;size
8627;6;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""6""}";74726107361637457697468500630657431;"6{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""6""}";70
8628;27;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""27""}";7472610736163745769746850063065743233;"27{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""27""}";72
8629;81;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""81""}";74726107361637457697468500630657431;"81{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""81""}";72
8630;53;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""53""}";7472610736163745769746850063065743233;"53{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""53""}";72
8631;84;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""84""}";74726107361637457697468500630657431;"84{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""84""}";72
8632;49;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""49""}";7472610736163745769746850063065743233;"49{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""49""}";72
8633;108;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""108""}";74726107361637457697468500630657431;"108{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""108""}";74
8634;144;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""144""}";7472610736163745769746850063065743233;"144{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""144""}";74
8635;195;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""195""}";74726107361637457697468500630657431;"195{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""195""}";74
8636;137;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""137""}";7472610736163745769746850063065743233;"137{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""137""}";74
8637;109;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""109""}";74726107361637457697468500630657431;"109{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""109""}";74
8638;24;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""24""}";7472610736163745769746850063065743233;"24{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""24""}";72
8639;178;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""178""}";74726107361637457697468500630657431;"178{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""178""}";74
8640;119;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""119""}";7472610736163745769746850063065743233;"119{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""119""}";74
8641;160;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""160""}";74726107361637457697468500630657431;"160{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""160""}";74
8642;142;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""142""}";7472610736163745769746850063065743233;"142{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""142""}";74
8643;151;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""151""}";74726107361637457697468500630657431;"151{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""151""}";74
8644;153;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""153""}";7472610736163745769746850063065743233;"153{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""153""}";74
8645;33;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""33""}";74726107361637457697468500630657431;"33{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""33""}";72
8646;84;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""84""}";7472610736163745769746850063065743233;"84{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""84""}";72
8647;168;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""168""}";74726107361637457697468500630657431;"168{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""168""}";74
8648;125;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""125""}";7472610736163745769746850063065743233;"125{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""125""}";74
8649;120;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""120""}";74726107361637457697468500630657431;"120{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""120""}";74
8650;149;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""149""}";7472610736163745769746850063065743233;"149{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""149""}";74
8651;155;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""155""}";74726107361637457697468500630657431;"155{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""155""}";74
8652;177;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""177""}";7472610736163745769746850063065743233;"177{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""177""}";74
8653;60;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""60""}";74726107361637457697468500630657431;"60{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""60""}";72
8654;132;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""132""}";7472610736163745769746850063065743233;"132{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""132""}";74
8655;46;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""46""}";74726107361637457697468500630657431;"46{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""46""}";72
8656;124;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""124""}";7472610736163745769746850063065743233;"124{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""124""}";74
8657;12;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""12""}";74726107361637457697468500630657431;"12{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""12""}";72
8658;45;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""45""}";7472610736163745769746850063065743233;"45{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""45""}";72
8659;115;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""115""}";74726107361637457697468500630657431;"115{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""115""}";74
8660;7;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""7""}";7472610736163745769746850063065743233;"7{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""7""}";70
8661;56;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""56""}";74726107361637457697468500630657431;"56{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""56""}";72
8662;26;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""26""}";7472610736163745769746850063065743233;"26{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""26""}";72
8663;16;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""16""}";74726107361637457697468500630657431;"16{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""16""}";72
8664;130;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""130""}";7472610736163745769746850063065743233;"130{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""130""}";74
8665;58;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""58""}";74726107361637457697468500630657431;"58{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""58""}";72
8666;154;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""154""}";7472610736163745769746850063065743233;"154{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""154""}";74
8667;93;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""93""}";74726107361637457697468500630657431;"93{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""93""}";72
8668;82;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""82""}";7472610736163745769746850063065743233;"82{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""82""}";72
8669;197;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""197""}";74726107361637457697468500630657431;"197{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""197""}";74
8670;109;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""109""}";7472610736163745769746850063065743233;"109{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""109""}";74
8671;106;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""106""}";74726107361637457697468500630657431;"106{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""106""}";74
8672;160;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""160""}";7472610736163745769746850063065743233;"160{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""160""}";74
8673;11;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""11""}";74726107361637457697468500630657431;"11{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""11""}";72
8674;145;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""145""}";7472610736163745769746850063065743233;"145{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""145""}";74
8675;42;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""42""}";74726107361637457697468500630657431;"42{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""42""}";72
8676;42;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""42""}";7472610736163745769746850063065743233;"42{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""42""}";72
8677;191;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""191""}";74726107361637457697468500630657431;"191{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""191""}";74
8678;122;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""122""}";7472610736163745769746850063065743233;"122{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""122""}";74
8679;35;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""35""}";74726107361637457697468500630657431;"35{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""35""}";72
8680;43;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""43""}";7472610736163745769746850063065743233;"43{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""43""}";72
8681;98;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""98""}";74726107361637457697468500630657431;"98{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""98""}";72
8682;187;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""187""}";7472610736163745769746850063065743233;"187{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""187""}";74
8683;195;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""195""}";74726107361637457697468500630657431;"195{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""195""}";74
8684;27;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""27""}";7472610736163745769746850063065743233;"27{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""27""}";72
8685;177;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""177""}";74726107361637457697468500630657431;"177{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""177""}";74
8686;179;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""179""}";7472610736163745769746850063065743233;"179{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""179""}";74
8687;71;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""71""}";74726107361637457697468500630657431;"71{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""71""}";72
8688;20;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""20""}";7472610736163745769746850063065743233;"20{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""20""}";72
8689;108;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""108""}";74726107361637457697468500630657431;"108{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""108""}";74
8690;171;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""171""}";7472610736163745769746850063065743233;"171{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""171""}";74
8691;189;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""189""}";74726107361637457697468500630657431;"189{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""189""}";74
8692;117;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""117""}";7472610736163745769746850063065743233;"117{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""117""}";74
8693;71;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""71""}";74726107361637457697468500630657431;"71{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""71""}";72
8694;83;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""83""}";7472610736163745769746850063065743233;"83{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""83""}";72
8695;156;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""156""}";74726107361637457697468500630657431;"156{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""156""}";74
8696;3;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""3""}";7472610736163745769746850063065743233;"3{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""3""}";70
8697;144;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""144""}";74726107361637457697468500630657431;"144{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""144""}";74
8698;65;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""65""}";7472610736163745769746850063065743233;"65{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""65""}";72
8699;90;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""90""}";74726107361637457697468500630657431;"90{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""90""}";72
8700;182;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""182""}";7472610736163745769746850063065743233;"182{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""182""}";74
8701;155;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""155""}";74726107361637457697468500630657431;"155{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""155""}";74
8702;97;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""97""}";7472610736163745769746850063065743233;"97{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""97""}";72
8703;59;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""59""}";74726107361637457697468500630657431;"59{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""59""}";72
8704;132;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""132""}";7472610736163745769746850063065743233;"132{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""132""}";74
8705;170;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""170""}";74726107361637457697468500630657431;"170{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""170""}";74
8706;132;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""132""}";7472610736163745769746850063065743233;"132{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""132""}";74
8707;148;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""148""}";74726107361637457697468500630657431;"148{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""148""}";74
8708;174;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""174""}";7472610736163745769746850063065743233;"174{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""174""}";74
8709;172;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""172""}";74726107361637457697468500630657431;"172{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""172""}";74
8710;30;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""30""}";7472610736163745769746850063065743233;"30{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""30""}";72
8711;26;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""26""}";74726107361637457697468500630657431;"26{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""26""}";72
8712;143;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""143""}";7472610736163745769746850063065743233;"143{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""143""}";74
8713;140;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""140""}";74726107361637457697468500630657431;"140{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""140""}";74
8714;161;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""161""}";7472610736163745769746850063065743233;"161{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""161""}";74
8715;59;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""59""}";74726107361637457697468500630657431;"59{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""59""}";72
8716;160;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""160""}";7472610736163745769746850063065743233;"160{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""160""}";74
