;chaincodename;key;value;function;total;size
7698;micro-aff;|DEMOASSET|310|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|310|pocket1|100000.0;31
7699;micro-aff;|DEMOASSET|380|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|380|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7700;micro-aff;|DEMOASSET|295|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|295|pocket1|100000.0;31
7701;micro-aff;|DEMOASSET|261|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|261|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7702;micro-aff;|DEMOASSET|209|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|209|pocket1|100000.0;31
7703;micro-aff;|DEMOASSET|272|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|272|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7704;micro-aff;|DEMOASSET|276|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|276|pocket1|100000.0;31
7705;micro-aff;|DEMOASSET|274|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|274|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7706;micro-aff;|DEMOASSET|296|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|296|pocket1|100000.0;31
7707;micro-aff;|DEMOASSET|210|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|210|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7708;micro-aff;|DEMOASSET|371|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|371|pocket1|100000.0;31
7709;micro-aff;|DEMOASSET|352|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|352|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7710;micro-aff;|DEMOASSET|261|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|261|pocket1|100000.0;31
7711;micro-aff;|DEMOASSET|383|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|383|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7712;micro-aff;|DEMOASSET|276|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|276|pocket1|100000.0;31
7713;micro-aff;|DEMOASSET|386|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|386|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7714;micro-aff;|DEMOASSET|347|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|347|pocket1|100000.0;31
7715;micro-aff;|DEMOASSET|270|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|270|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7716;micro-aff;|DEMOASSET|381|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|381|pocket1|100000.0;31
7717;micro-aff;|DEMOASSET|345|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|345|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7718;micro-aff;|DEMOASSET|280|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|280|pocket1|100000.0;31
7719;micro-aff;|DEMOASSET|325|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|325|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7720;micro-aff;|DEMOASSET|385|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|385|pocket1|100000.0;31
7721;micro-aff;|DEMOASSET|287|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|287|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7722;micro-aff;|DEMOASSET|368|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|368|pocket1|100000.0;31
7723;micro-aff;|DEMOASSET|376|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|376|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7724;micro-aff;|DEMOASSET|253|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|253|pocket1|100000.0;31
7725;micro-aff;|DEMOASSET|254|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|254|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7726;micro-aff;|DEMOASSET|291|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|291|pocket1|100000.0;31
7727;micro-aff;|DEMOASSET|232|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|232|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7728;micro-aff;|DEMOASSET|246|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|246|pocket1|100000.0;31
7729;micro-aff;|DEMOASSET|274|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|274|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7730;micro-aff;|DEMOASSET|244|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|244|pocket1|100000.0;31
7731;micro-aff;|DEMOASSET|302|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|302|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7732;micro-aff;|DEMOASSET|219|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|219|pocket1|100000.0;31
7733;micro-aff;|DEMOASSET|260|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|260|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7734;micro-aff;|DEMOASSET|308|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|308|pocket1|100000.0;31
7735;micro-aff;|DEMOASSET|218|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|218|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7736;micro-aff;|DEMOASSET|225|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|225|pocket1|100000.0;31
7737;micro-aff;|DEMOASSET|279|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|279|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7738;micro-aff;|DEMOASSET|275|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|275|pocket1|100000.0;31
7739;micro-aff;|DEMOASSET|261|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|261|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7740;micro-aff;|DEMOASSET|268|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|268|pocket1|100000.0;31
7741;micro-aff;|DEMOASSET|220|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|220|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7742;micro-aff;|DEMOASSET|240|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|240|pocket1|100000.0;31
7743;micro-aff;|DEMOASSET|331|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|331|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7744;micro-aff;|DEMOASSET|210|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|210|pocket1|100000.0;31
7745;micro-aff;|DEMOASSET|221|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|221|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7746;micro-aff;|DEMOASSET|351|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|351|pocket1|100000.0;31
7747;micro-aff;|DEMOASSET|398|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|398|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7748;micro-aff;|DEMOASSET|356|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|356|pocket1|100000.0;31
7749;micro-aff;|DEMOASSET|229|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|229|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7750;micro-aff;|DEMOASSET|380|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|380|pocket1|100000.0;31
7751;micro-aff;|DEMOASSET|230|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|230|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7752;micro-aff;|DEMOASSET|260|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|260|pocket1|100000.0;31
7753;micro-aff;|DEMOASSET|265|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|265|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7754;micro-aff;|DEMOASSET|339|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|339|pocket1|100000.0;31
7755;micro-aff;|DEMOASSET|299|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|299|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7756;micro-aff;|DEMOASSET|359|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|359|pocket1|100000.0;31
7757;micro-aff;|DEMOASSET|264|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|264|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7758;micro-aff;|DEMOASSET|384|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|384|pocket1|100000.0;31
7759;micro-aff;|DEMOASSET|274|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|274|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7760;micro-aff;|DEMOASSET|258|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|258|pocket1|100000.0;31
7761;micro-aff;|DEMOASSET|208|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|208|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7762;micro-aff;|DEMOASSET|323|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|323|pocket1|100000.0;31
7763;micro-aff;|DEMOASSET|305|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|305|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7764;micro-aff;|DEMOASSET|278|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|278|pocket1|100000.0;31
7765;micro-aff;|DEMOASSET|367|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|367|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7766;micro-aff;|DEMOASSET|247|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|247|pocket1|100000.0;31
7767;micro-aff;|DEMOASSET|216|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|216|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7768;micro-aff;|DEMOASSET|353|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|353|pocket1|100000.0;31
7769;micro-aff;|DEMOASSET|320|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|320|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7770;micro-aff;|DEMOASSET|311|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|311|pocket1|100000.0;31
7771;micro-aff;|DEMOASSET|311|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|311|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7772;micro-aff;|DEMOASSET|393|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|393|pocket1|100000.0;31
7773;micro-aff;|DEMOASSET|288|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|288|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7774;micro-aff;|DEMOASSET|275|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|275|pocket1|100000.0;31
7775;micro-aff;|DEMOASSET|379|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|379|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7776;micro-aff;|DEMOASSET|340|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|340|pocket1|100000.0;31
7777;micro-aff;|DEMOASSET|239|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|239|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7778;micro-aff;|DEMOASSET|390|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|390|pocket1|100000.0;31
7779;micro-aff;|DEMOASSET|346|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|346|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7780;micro-aff;|DEMOASSET|381|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|381|pocket1|100000.0;31
7781;micro-aff;|DEMOASSET|350|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|350|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7782;micro-aff;|DEMOASSET|210|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|210|pocket1|100000.0;31
7783;micro-aff;|DEMOASSET|266|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|266|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7784;micro-aff;|DEMOASSET|205|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|205|pocket1|100000.0;31
7785;micro-aff;|DEMOASSET|304|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|304|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7786;micro-aff;|DEMOASSET|262|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|262|pocket1|100000.0;31
7787;micro-aff;|DEMOASSET|296|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|296|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7788;micro-aff;|DEMOASSET|326|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|326|pocket1|100000.0;31
7789;micro-aff;|DEMOASSET|261|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|261|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7790;micro-aff;|DEMOASSET|317|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|317|pocket1|100000.0;31
7791;micro-aff;|DEMOASSET|340|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|340|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7792;micro-aff;|DEMOASSET|207|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|207|pocket1|100000.0;31
7793;micro-aff;|DEMOASSET|366|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|366|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7794;micro-aff;|DEMOASSET|385|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|385|pocket1|100000.0;31
7795;micro-aff;|DEMOASSET|258|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|258|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7796;micro-aff;|DEMOASSET|272|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|272|pocket1|100000.0;31
7797;micro-aff;|DEMOASSET|392|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|392|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7798;micro-aff;|DEMOASSET|230|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|230|pocket1|100000.0;31
7799;micro-aff;|DEMOASSET|294|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|294|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7800;micro-aff;|DEMOASSET|305|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|305|pocket1|100000.0;31
7801;micro-aff;|DEMOASSET|311|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|311|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7802;micro-aff;|DEMOASSET|199|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|199|pocket1|100000.0;31
7803;micro-aff;|DEMOASSET|257|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|257|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7804;micro-aff;|DEMOASSET|353|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|353|pocket1|100000.0;31
7805;micro-aff;|DEMOASSET|224|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|224|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7806;micro-aff;|DEMOASSET|239|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|239|pocket1|100000.0;31
7807;micro-aff;|DEMOASSET|204|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|204|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7808;micro-aff;|DEMOASSET|245|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|245|pocket1|100000.0;31
7809;micro-aff;|DEMOASSET|260|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|260|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7810;micro-aff;|DEMOASSET|281|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|281|pocket1|100000.0;31
7811;micro-aff;|DEMOASSET|245|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|245|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7812;micro-aff;|DEMOASSET|377|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|377|pocket1|100000.0;31
7813;micro-aff;|DEMOASSET|283|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|283|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7814;micro-aff;|DEMOASSET|363|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|363|pocket1|100000.0;31
7815;micro-aff;|DEMOASSET|271|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|271|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7816;micro-aff;|DEMOASSET|351|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|351|pocket1|100000.0;31
7817;micro-aff;|DEMOASSET|383|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|383|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7818;micro-aff;|DEMOASSET|264|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|264|pocket1|100000.0;31
7819;micro-aff;|DEMOASSET|313|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|313|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7820;micro-aff;|DEMOASSET|344|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|344|pocket1|100000.0;31
7821;micro-aff;|DEMOASSET|239|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|239|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7822;micro-aff;|DEMOASSET|392|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|392|pocket1|100000.0;31
7823;micro-aff;|DEMOASSET|330|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|330|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7824;micro-aff;|DEMOASSET|268|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|268|pocket1|100000.0;31
7825;micro-aff;|DEMOASSET|365|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|365|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
7826;micro-aff;|DEMOASSET|277|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|277|pocket1|100000.0;31
7827;micro-aff;|DEMOASSET|210|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|210|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
